0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.0,0.018593849078731187,0.0,-9.80998237861702,0.0,0.0,6.273237747804236,0.0,0.0,-0.0,-3.5666506373370117,0.022005143217386253,0.0,-5.515003122258525,0.0,0.0,1.1963628228567753,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021334011338091406,0.0,-6.20291153591784,0.0,0.0,1.1963628228567753,0.0,0.0,-0.0
0.0,0.02172499684276955,0.0,-9.809975944135244,0.0,0.0,6.300264308083225,0.0,0.0,-0.0,-3.55771128101775,0.025884872166239654,0.0,-5.489684529532806,0.0,0.0,1.2133838761222977,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025093334041286858,0.0,-6.1873799744139495,0.0,0.0,1.2133838761222977,0.0,0.0,-0.0
0.0,0.02510442439677718,0.0,-9.809967878024663,0.0,0.0,6.3272886897668545,0.0,0.0,-0.0,-3.5487717068100144,0.03010000701165369,0.0,-5.464369730927695,0.0,0.0,1.230404498247072,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029176522027350504,0.0,-6.171851940501285,0.0,0.0,1.230404498247072,0.0,0.0,-0.0
0.0,0.028733191060530027,0.0,-9.809957920589236,0.0,0.0,6.354310633092997,0.0,0.0,-0.0,-3.539831851272438,0.034655005850801855,0.0,-5.439059255162885,0.0,0.0,1.2474246896483354,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03358769527798291,0.0,-6.156327960147137,0.0,0.0,1.2474246896483354,0.0,0.0,-0.0
0.0,0.03261235580353284,0.0,-9.809945791606035,0.0,0.0,6.38132986545227,0.0,0.0,-0.0,-3.530891643408313,0.03955433565841607,0.0,-5.4137536671472475,0.0,0.0,1.2644444568955242,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03833098509927957,0.0,-6.140808598801652,0.0,0.0,1.2644444568955242,0.0,0.0,-0.0
0.0,0.03674297719629165,0.0,-9.809931190055655,0.0,0.0,6.408346101215296,0.0,0.0,-0.0,-3.521951004567695,0.044802472127919636,0.0,-5.3884535686820465,0.0,0.0,1.281463812832257,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043410533957852326,0.0,-6.1252944621709515,0.0,0.0,1.281463812832257,0.0,0.0,-0.0
0.0,0.0411261133579971,0.0,-9.809913793851608,0.0,0.0,6.43535904155891,0.0,0.0,-0.0,-3.5130098483492613,0.05040389950213346,0.0,-5.363159599168154,0.0,0.0,1.2984827766991112,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04883049530557811,0.0,-6.109786196995679,0.0,0.0,1.2984827766991112,0.0,0.0,-0.0
0.0,0.04576282190053613,0.0,-9.809893259568716,0.0,0.0,6.462368374291913,0.0,0.0,-0.0,-3.504068080501748,0.056363110393270924,0.0,-5.337872436316883,0.0,0.0,1.3155013742572326,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054595033392669017,0.0,-6.094284491834609,0.0,0.0,1.3155013742572326,0.0,0.0,-0.0
0.0,0.05065415986874852,0.0,-9.809869222170496,0.0,0.0,6.48937377367971,0.0,0.0,-0.0,-3.49512559882518,0.06268460559193186,0.0,-5.312592796864658,0.0,0.0,1.3325196379128652,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06070832306875222,0.0,-6.07879007785359,0.0,0.0,1.3325196379128652,0.0,0.0,-0.0
0.0,0.055801183676844314,0.0,-9.809841294735623,0.0,0.0,6.516374900268406,0.0,0.0,-0.0,-3.4861822930717405,0.06937289386480414,0.0,-5.2873214372913395,0.0,0.0,1.3495376068425733,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06717454957164656,0.0,-6.0633037296195225,0.0,0.0,1.3495376068425733,0.0,0.0,-0.0
0.0,0.061204949040896926,0.0,-9.809809068183382,0.0,0.0,6.543371400707986,0.0,0.0,-0.0,-3.4772380448463664,0.07643249174077803,0.0,-5.262059154542113,0.0,0.0,1.366555327119337,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07399790830351799,0.0,-6.047826265899369,0.0,0.0,1.366555327119337,0.0,0.0,-0.0
0.0,0.06686651090732643,0.0,-9.809772110998251,0.0,0.0,6.570362907574983,0.0,0.0,-0.0,-3.4682927275070154,0.08386792328517612,0.0,-5.236806786752746,0.0,0.0,1.383572851839598,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08118260459409368,0.0,-6.032358550464057,0.0,0.0,1.383572851839598,0.0,0.0,-0.0
0.0,0.07278692337728637,0.0,-9.809729968953542,0.0,0.0,6.5973490391939835,0.0,0.0,-0.0,-3.4593462060647764,0.09168371986179412,0.0,-5.211565213978763,0.0,0.0,1.4005902412505824,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08873285345060876,0.0,-6.016901492897441,0.0,0.0,1.4005902412505824,0.0,0.0,-0.0
0.0,0.07896723962686694,0.0,-9.809682164834177,0.0,0.0,6.624329399458978,0.0,0.0,-0.0,-3.4503983370835267,0.09988441988245542,0.0,-5.18633535892722,0.0,0.0,1.4176075628791338,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09665287929416132,0.0,-6.001456049409713,0.0,0.0,1.4176075628791338,0.0,0.0,-0.0
0.0,0.08540851182302649,0.0,-9.809628198158592,0.0,0.0,6.651303577653506,0.0,0.0,-0.0,-3.4414489685795,0.10847456854376435,0.0,-5.161118187692411,0.0,0.0,1.4346248916606301,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10494691568214111,0.0,-5.98602322365576,0.0,0.0,1.4346248916606301,0.0,0.0,-0.0
0.0,0.09211179103516237,0.0,-9.809567544899842,0.0,0.0,6.678271148270326,0.0,0.0,-0.0,-3.432497939920533,0.11745871755075331,0.0,-5.135914710494403,0.0,0.0,1.4516423100689462,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11361920501640004,0.0,-5.970604067557954,0.0,0.0,1.4516423100689462,0.0,0.0,-0.0
0.0,0.09907812714223217,0.0,-9.809499657205865,0.0,0.0,6.705231670830564,0.0,0.0,-0.0,-3.4235450817250173,0.12684142482711117,0.0,-5.110725982420522,0.0,0.0,1.4686599082471554,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12267399823682786,0.0,-5.955199682133278,0.0,0.0,1.4686599082471554,0.0,0.0,-0.0
0.0,0.10630856873533445,0.0,-9.80942396311901,0.0,0.0,6.732184689701881,0.0,0.0,-0.0,-3.4145902157607457,0.1366272542116732,0.0,-5.08555310417002,0.0,0.0,1.4856777841388276,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1321155544999895,0.0,-5.939811218324973,0.0,0.0,1.4856777841388276,0.0,0.0,-0.0
0.0,0.11380416301565832,0.0,-9.80933986629479,0.0,0.0,6.7591297339162635,0.0,0.0,-0.0,-3.4056331548434398,0.14682077514085828,0.0,-5.0603972228013925,0.0,0.0,1.5026960436199666,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14194814084248392,0.0,-5.924439877838176,0.0,0.0,1.5026960436199666,0.0,0.0,-0.0
0.0,0.1215659556877105,0.0,-9.809246745719966,0.0,0.0,6.786066316987083,0.0,0.0,-0.0,-3.3966737027351264,0.15742656231673058,0.0,-5.035259532482313,0.0,0.0,1.5197148006319,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15217603182867556,0.0,-5.909086913979711,0.0,0.0,1.5197148006319,0.0,0.0,-0.0
0.0,0.12959499084772683,0.0,-9.809143955429912,0.0,0.0,6.812993936725686,0.0,0.0,-0.0,-3.38771165404227,0.16844919536036143,0.0,-5.010141275242298,0.0,0.0,1.536734177314286,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16280350918245126,0.0,-5.893753632501648,0.0,0.0,1.536734177314286,0.0,0.0,-0.0
0.0,0.13789231086717596,0.0,-9.809030824225385,0.0,0.0,6.839912075057241,0.0,0.0,-0.0,-3.3787467941137965,0.17989325845016665,0.0,-4.985043741727609,0.0,0.0,1.5537543041392592,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1738348614026479,0.0,-5.878441392448747,0.0,0.0,1.5537543041392592,0.0,0.0,-0.0
0.0,0.14645895627126082,0.0,-9.80890665538866,0.0,0.0,6.866820197836132,0.0,0.0,-0.0,-3.369778898938908,0.1917633399448879,0.0,-4.959968271958524,0.0,0.0,1.570775320045792,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1852743833617971,0.0,-5.8631516070093666,0.0,0.0,1.570775320045792,0.0,0.0,-0.0
0.0,0.15529596561232412,0.0,-9.808770726399132,0.0,0.0,6.893717754660939,0.0,0.0,-0.0,-3.3608077350447276,0.2040640319908917,0.0,-4.9349162560885445,0.0,0.0,1.5877973725748618,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1971263758878311,0.0,-5.847885744369749,0.0,0.0,1.5877973725748618,0.0,0.0,-0.0
0.0,0.16440437533806262,0.0,-9.808622288648376,0.0,0.0,6.920604178688727,0.0,0.0,-0.0,-3.3518330593938566,0.2167999301134467,0.0,-4.909889135165708,0.0,0.0,1.6048206180049593,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20939514532838643,0.0,-5.832645328571586,0.0,0.0,1.6048206180049593,0.0,0.0,-0.0
0.0,0.17378521965445445,0.0,-9.80846056715475,0.0,0.0,6.947478886448977,0.0,0.0,-0.0,-3.342854619281788,0.22997563279164704,0.0,-4.884888401895571,0.0,0.0,1.6218452214881998,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2220850030973447,0.0,-5.817431940372576,0.0,0.0,1.6218452214881998,0.0,0.0,-0.0
0.0,0.18343953038330355,0.0,-9.808284760277546,0.0,0.0,6.9743412776571425,0.0,0.0,-0.0,-3.3338721522341963,0.24359574101664563,0.0,-4.859915601405676,0.0,0.0,1.6388713571869609,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23520026520324702,0.0,-5.802247218109735,0.0,0.0,1.6388713571869609,0.0,0.0,-0.0
0.0,0.19336833681430435,0.0,-9.808094039430785,0.0,0.0,7.001190735027696,0.0,0.0,-0.0,-3.3248853859041683,0.2576648578328526,0.0,-4.834972332011556,0.0,0.0,1.6558992084108048,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24874525175921272,0.0,-5.787092858565386,0.0,0.0,1.6558992084108048,0.0,0.0,-0.0
0.0,0.20357266555152972,0.0,-9.807887548796645,0.0,0.0,7.028026624086747,0.0,0.0,-0.0,-3.3158940379693895,0.27218758786175956,0.0,-4.810060245983923,0.0,0.0,1.6729289677538395,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2627242864739937,0.0,-5.771970617835546,0.0,0.0,1.6729289677538395,0.0,0.0,-0.0
0.0,0.21405354035424326,0.0,-9.807664405038633,0.0,0.0,7.054848292984694,0.0,0.0,-0.0,-3.30689781602915,0.2871685368080539,0.0,-4.785181050316429,0.0,0.0,1.689960837232773,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2771416961237983,0.0,-5.75688231220025,0.0,0.0,1.689960837232773,0.0,0.0,-0.0
0.0,0.22481198197193905,0.0,-9.807423697014515,0.0,0.0,7.0816550723079015,0.0,0.0,-0.0,-3.297896417501547,0.3026123109476572,0.0,-4.760336507494937,0.0,0.0,1.706995028424668,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29200181000450115,0.0,-5.7418298189961705,0.0,0.0,1.706995028424668,0.0,0.0,-0.0
0.0,0.23584900797350883,0.0,-9.80716448548906,0.0,0.0,7.108446274890767,0.0,0.0,-0.0,-3.2888895295204494,0.3185235165973684,0.0,-4.735528436266584,0.0,0.0,1.7240317626055486,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30730895936387936,0.0,-5.726815077490482,0.0,0.0,1.7240317626055486,0.0,0.0,-0.0
0.0,0.24716563257043786,0.0,-9.806885802846695,0.0,0.0,7.1352211956272615,0.0,0.0,-0.0,-3.2798768288325864,0.3349067595657447,0.0,-4.71075871240939,0.0,0.0,1.741071270889183,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3230674768134886,0.0,-5.711840089756318,0.0,0.0,1.741071270889183,0.0,0.0,-0.0
0.0,0.25876286643392965,0.0,-9.806586652804068,0.0,0.0,7.161979111282079,0.0,0.0,-0.0,-3.270857981694702,0.3517666445848711,0.0,-4.686029269502249,0.0,0.0,1.7581137943655785,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3392816957198038,0.0,-5.696906921549404,0.0,0.0,1.7581137943655785,0.0,0.0,-0.0
0.0,0.2706417165058593,0.0,-9.806266010122648,0.0,0.0,7.18871928030218,0.0,0.0,-0.0,-3.261832643770614,0.3691077747226861,0.0,-4.661342099693978,0.0,0.0,1.7751595842404324,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3559559495742548,0.0,-5.682017703185226,0.0,0.0,1.7751595842404324,0.0,0.0,-0.0
0.0,0.28280318580345454,0.0,-9.80592282032137,0.0,0.0,7.2154409426277155,0.0,0.0,-0.0,-3.2528004600284994,0.38693475077549117,0.0,-4.636699254472452,0.0,0.0,1.7922089019741518,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37309457134176677,0.0,-5.667174630416995,0.0,0.0,1.7922089019741518,0.0,0.0,-0.0
0.0,0.295248273217605,0.0,-9.80555599938943,0.0,0.0,7.242143319502958,0.0,0.0,-0.0,-3.243761064638256,0.40525217064030045,0.0,-4.612102845432901,0.0,0.0,1.809262019421026,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39070189278743195,0.0,-5.652379965313784,0.0,0.0,1.809262019421026,0.0,0.0,-0.0
0.0,0.30797797330469623,0.0,-9.805164433499273,0.0,0.0,7.268825613287455,0.0,0.0,-0.0,-3.234714080868918,0.4240646286666816,0.0,-4.587555045045019,0.0,0.0,1.8263192189683641,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40878224378093503,0.0,-5.637636037138392,0.0,0.0,1.8263192189683641,0.0,0.0,-0.0
0.0,0.3209932760718693,0.0,-9.804746978719882,0.0,0.0,7.295487007267121,0.0,0.0,-0.0,-3.225659120986241,0.443376714987742,0.0,-4.563058087418384,0.0,0.0,1.843380793676297,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42733995157835003,0.0,-5.622945243224812,0.0,0.0,1.843380793676297,0.0,0.0,-0.0
0.0,0.3342951667556028,0.0,-9.804302460730383,0.0,0.0,7.322126665465111,0.0,0.0,-0.0,-3.216595786150568,0.4631930148298736,0.0,-4.538614269067172,0.0,0.0,1.8604470474160584,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4463793400809236,0.0,-5.6083100498550635,0.0,0.0,1.8604470474160584,0.0,0.0,-0.0
0.0,0.3478846255935157,0.0,-9.803829674534114,0.0,0.0,7.348743732453366,0.0,0.0,-0.0,-3.2075236663147213,0.4835181078009601,0.0,-4.514225949671537,0.0,0.0,1.8775182950099278,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4659047290704772,0.0,-5.593732993134524,0.0,0.0,1.8775182950099278,0.0,0.0,-0.0
0.0,0.3617626275892894,0.0,-9.803327384173178,0.0,0.0,7.3753373331637,0.0,0.0,-0.0,-3.1984423401223285,0.5043565671566329,0.0,-4.489895552837898,0.0,0.0,1.8945948623694253,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48592043342103375,0.0,-5.57921667986609,0.0,0.0,1.8945948623694253,0.0,0.0,-0.0
0.0,0.37593014227060595,0.0,-9.802794322443598,0.0,0.0,7.401906572699623,0.0,0.0,-0.0,-3.1893513748062556,0.5257129590442674,0.0,-4.465625566855833,0.0,0.0,1.9116770866339783,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5064307622863042,0.0,-5.564763788422106,0.0,0.0,1.9116770866339783,0.0,0.0,-0.0
0.0,0.3903881334400008,0.0,-9.802229190611145,0.0,0.0,7.428450536148101,0.0,0.0,-0.0,-3.180250326087443,0.5475918417243517,0.0,-4.441418545452063,0.0,0.0,1.9287653163093665,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.527440018262646,0.0,-5.550377069614148,0.0,0.0,1.9287653163093665,0.0,0.0,-0.0
0.0,0.40513755891852743,0.0,-9.801630658127939,0.0,0.0,7.454968288392094,0.0,0.0,-0.0,-3.171138738073929,0.569997764768884,0.0,-4.417277108540903,0.0,0.0,1.9458599114055568,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54895249652713,0.0,-5.536059347559803,0.0,0.0,1.9458599114055568,0.0,0.0,-0.0
0.0,0.42017937028213176,0.0,-9.80099736234988,0.0,0.0,7.4814588739228745,0.0,0.0,-0.0,-3.1620161431604306,0.5929352682364294,0.0,-4.3932039429713345,0.0,0.0,1.9629612435739237,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5709724839503221,0.0,-5.521813520546594,0.0,0.0,1.9629612435739237,0.0,0.0,-0.0
0.0,0.4355145125906334,0.0,-9.800327908255058,0.0,0.0,7.507921316653287,0.0,0.0,-0.0,-3.152882061928165,0.6164088818235187,0.0,-4.369201803269395,0.0,0.0,1.9800696962443132,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.593504258183427,0.0,-5.5076425618920055,0.0,0.0,1.9800696962443132,0.0,0.0,-0.0
0.0,0.45114392410921234,0.0,-9.799620868163183,0.0,0.0,7.534354619731509,0.0,0.0,-0.0,-3.1437360030451003,0.640423123992029,0.0,-4.345273512376014,0.0,0.0,1.9971856647614254,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6165520867194165,0.0,-5.493549520799406,0.0,0.0,1.9971856647614254,0.0,0.0,-0.0
0.0,0.46706853602229864,0.0,-9.798874781456185,0.0,0.0,7.560757765355031,0.0,0.0,-0.0,-3.1345774631667997,0.6649825010721848,0.0,-4.321421962380178,0.0,0.0,2.014309556520211,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6401202259277641,0.0,-5.479537523209603,0.0,0.0,2.014309556520211,0.0,0.0,-0.0
0.0,0.48328927213976336,0.0,-9.798088154300032,0.0,0.0,7.587129714585916,0.0,0.0,-0.0,-3.12540592683755,0.6900915063408877,0.0,-4.2976501152458315,0.0,0.0,2.0314417911012628,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6642129200624484,0.0,-5.465609772646957,0.0,0.0,2.0314417911012628,0.0,0.0,-0.0
0.0,0.4998070485953085,0.0,-9.797259459367934,0.0,0.0,7.613469407165896,0.0,0.0,-0.0,-3.1162208663923376,0.7157546190749554,0.0,-4.273961003533995,0.0,0.0,2.0485828004042643,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6888344002428217,0.0,-5.4517695510604325,0.0,0.0,2.0485828004042643,0.0,0.0,-0.0
0.0,0.5166227735369562,0.0,-9.796387135564977,0.0,0.0,7.639775761333345,0.0,0.0,-0.0,-3.1070217418590245,0.7419763035790359,0.0,-4.250357731117145,0.0,0.0,2.0657330287817137,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7139888834070406,0.0,-5.438020219657894,0.0,0.0,2.0657330287817137,0.0,0.0,-0.0
0.0,0.5337373468095341,0.0,-9.795469587754368,0.0,0.0,7.666047673640152,0.0,0.0,-0.0,-3.097808000861487,0.7687610081877694,0.0,-4.2268434738877,0.0,0.0,2.082892933170932,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7396805712376492,0.0,-5.424365219734335,0.0,0.0,2.082892933170932,0.0,0.0,-0.0
0.0,0.551151659629059,0.0,-9.794505186485335,0.0,0.0,7.692284018770312,0.0,0.0,-0.0,-3.088579078523132,0.7961131642419368,0.0,-4.203421480458497,0.0,0.0,2.1000629832252375,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7659136490590142,0.0,-5.410808073492407,0.0,0.0,2.1000629832252375,0.0,0.0,-0.0
0.0,0.568866594248916,0.0,-9.79349226772287,0.0,0.0,7.718483649358787,0.0,0.0,-0.0,-3.0793343973714014,0.8240371850382243,0.0,-4.180095072855794,0.0,0.0,2.117243661444002,0.0,0.0,0.0
